deadline_norm,duration_norm,profit_norm,penalty_norm,arrival_norm,profit_penalty_ratio,urgency,slack_ratio,density_norm,competition,label
0.833333,0.2,0.106995,0.079659,0.555556,0.201786,0.2,0.333333,0.534975,1.0,0
0.916667,0.8,0.929933,1.0,0.0,0.139705,0.125,0.583333,1.0,1.0,1
0.833333,0.2,0.917505,0.405405,1.0,0.34,1.0,0.0,1.0,1.0,1
0.833333,1.0,1.0,0.318457,0.444444,0.471748,0.5,0.083333,1.0,1.0,0
1.0,0.4,0.411055,0.211771,0.444444,0.291604,0.142857,0.5,1.0,1.0,1
1.0,0.8,0.227601,0.021693,0.222222,1.0,0.142857,0.5,0.284501,1.0,0
0.909091,0.2,1.0,0.402538,1.0,0.427624,1.0,0.0,1.0,0.75,1
0.909091,1.0,0.238142,0.315022,0.555556,0.130126,1.0,0.0,0.238142,1.0,0
1.0,1.0,0.88357,1.0,0.333333,0.152093,0.25,0.272727,0.88357,1.0,1
0.909091,0.2,0.481237,0.598598,1.0,0.138386,1.0,0.0,1.0,0.75,1
0.818182,0.2,0.637504,0.394961,0.222222,0.277842,0.142857,0.545455,1.0,0.5,1
0.666667,0.4,0.235944,0.341077,0.555556,0.140224,0.5,0.083333,0.589861,0.8,1
0.75,0.4,1.0,0.718229,0.777778,0.28223,1.0,0.0,1.0,0.8,1
1.0,0.6,0.171228,0.079803,0.222222,0.434932,0.125,0.583333,0.28538,1.0,1
0.916667,0.4,0.619253,0.599617,0.666667,0.209344,0.25,0.25,1.0,1.0,1
0.916667,0.2,0.858029,0.194862,1.0,0.892567,0.5,0.083333,1.0,0.6,1
1.0,1.0,0.956856,1.0,0.444444,0.19396,0.25,0.25,0.956856,1.0,0
0.833333,1.0,0.737416,0.756651,0.0,0.248742,0.166667,0.416667,0.737416,1.0,1
0.75,1.0,0.504678,0.782648,0.0,0.164581,0.2,0.333333,0.504678,1.0,0
1.0,1.0,0.91638,0.868803,0.571429,0.269207,0.25,0.25,0.91638,1.0,1
0.666667,0.2,1.0,1.0,1.0,0.25523,1.0,0.0,1.0,1.0,1
0.833333,0.4,0.646379,0.387915,1.0,0.246005,1.0,0.0,1.0,1.0,0
0.833333,1.0,0.692079,0.600814,0.5,0.170063,0.5,0.083333,0.692079,1.0,0
0.916667,0.6,0.952073,1.0,0.75,0.14056,0.333333,0.166667,1.0,1.0,1
0.75,1.0,0.633231,0.081872,0.375,1.0,0.5,0.083333,0.633231,1.0,0
1.0,0.6,0.860248,0.732311,0.875,0.173429,0.333333,0.166667,1.0,1.0,0
0.833333,0.8,1.0,0.91077,0.625,0.1621,0.5,0.083333,1.0,1.0,1
0.75,1.0,0.727919,0.265185,0.5,0.405254,1.0,0.0,0.727919,1.0,0
0.916667,1.0,0.837557,0.819818,0.5,0.150831,0.333333,0.166667,0.837557,1.0,0
0.833333,0.5,0.58466,0.3465,1.0,0.469787,0.333333,0.166667,1.0,1.0,1
1.0,1.0,0.063899,0.043674,0.666667,0.407353,0.2,0.333333,0.063899,1.0,0
0.75,1.0,0.626759,0.943802,0.833333,0.184893,1.0,0.0,0.626759,1.0,0
0.666667,1.0,1.0,1.0,0.666667,0.27842,1.0,0.0,1.0,1.0,1
0.583333,1.0,1.0,0.058812,0.333333,1.0,1.0,0.0,1.0,1.0,0
0.916667,0.8,0.184928,0.113354,0.833333,0.260103,0.333333,0.166667,0.23116,1.0,0
1.0,0.8,0.695276,0.274068,0.5,0.404462,0.166667,0.416667,0.869095,1.0,1
1.0,0.4,0.897979,1.0,1.0,0.143168,0.2,0.333333,1.0,0.8,1
0.75,0.2,0.723521,0.087927,0.5,1.0,0.166667,0.416667,1.0,1.0,1
0.5,0.2,0.433041,0.023486,0.666667,1.0,0.5,0.083333,1.0,0.8,1
0.833333,1.0,0.631556,0.126449,0.571429,0.70381,0.5,0.083333,0.631556,0.5,0
0.833333,0.6,0.989638,1.0,1.0,0.139455,1.0,0.0,1.0,0.5,1
0.333333,0.2,0.318769,0.273822,0.428571,0.164046,1.0,0.0,1.0,0.25,1
1.0,0.2,1.0,0.451152,0.571429,0.312346,0.125,0.583333,1.0,0.5,1
0.333333,0.8,0.712424,0.479904,0.0,0.209191,1.0,0.0,0.89053,0.25,1
1.0,0.5,0.482536,0.32023,0.6,0.255182,0.125,0.583333,0.965072,1.0,1
0.75,1.0,0.393409,0.423327,1.0,0.157381,1.0,0.0,0.393409,1.0,0
0.666667,1.0,0.914157,1.0,0.4,0.154812,0.333333,0.166667,0.914157,1.0,1
0.666667,0.25,1.0,0.308363,1.0,0.549188,0.333333,0.166667,1.0,1.0,1
0.666667,1.0,0.480975,0.24941,0.666667,0.390198,1.0,0.0,0.480975,1.0,0
0.5,1.0,0.428511,0.022089,0.333333,1.0,1.0,0.0,0.428511,0.6,0
0.583333,0.75,0.759512,1.0,0.666667,0.153678,1.0,0.0,1.0,1.0,1
1.0,0.5,1.0,0.140682,1.0,1.0,0.2,0.333333,1.0,0.8,1
0.666667,0.5,0.917223,0.608192,1.0,0.305148,1.0,0.0,1.0,0.8,1
1.0,0.75,0.154001,0.053185,0.666667,0.585887,0.166667,0.416667,0.205335,1.0,0
0.75,0.4,1.0,0.882777,0.666667,0.416914,0.25,0.25,1.0,1.0,1
1.0,1.0,0.660142,1.0,0.833333,0.24296,0.333333,0.166667,0.660142,1.0,1
0.583333,0.2,0.532918,0.111984,1.0,1.0,1.0,0.0,1.0,1.0,1
0.833333,0.8,0.642171,0.979044,1.0,0.241405,1.0,0.0,0.802714,1.0,0
1.0,0.75,0.214652,0.082277,0.8,0.344148,0.2,0.363636,0.286202,1.0,1
0.818182,0.25,0.118981,0.074844,1.0,0.209707,0.25,0.272727,0.475922,0.6,1
0.454545,1.0,0.704662,0.140564,0.2,0.661298,1.0,0.0,0.704662,0.6,1
0.454545,0.25,0.981557,0.563271,0.6,0.229874,0.5,0.090909,1.0,0.6,1
0.818182,0.5,1.0,1.0,1.0,0.131914,0.333333,0.181818,1.0,0.6,1
1.0,0.25,0.88627,0.222504,0.0,0.525437,0.090909,0.909091,1.0,1.0,1
1.0,0.25,0.57726,0.632957,1.0,0.173214,0.333333,0.166667,1.0,0.428571,1
0.75,0.5,1.0,0.776522,0.555556,0.244586,0.333333,0.166667,1.0,0.857143,1
0.75,0.75,0.906035,0.846718,0.444444,0.203232,0.333333,0.166667,1.0,0.857143,1
0.916667,0.75,0.707768,0.726155,0.777778,0.185117,0.5,0.083333,0.94369,0.857143,0
0.75,1.0,0.937356,0.436447,0.555556,0.407905,1.0,0.0,0.937356,0.857143,0
0.916667,0.75,0.660368,1.0,0.555556,0.125421,0.25,0.25,0.88049,1.0,1
0.833333,0.75,0.62393,0.34424,0.777778,0.34424,1.0,0.0,0.831906,0.857143,0
0.5,0.5,0.691794,0.475114,0.444444,0.276544,1.0,0.0,1.0,0.571429,0
0.818182,0.6,0.383953,0.273079,0.333333,0.207374,0.2,0.363636,0.639922,1.0,0
0.363636,0.2,1.0,1.0,0.5,0.147491,1.0,0.0,1.0,0.714286,1
0.636364,0.6,0.591157,0.248606,0.333333,0.350717,0.333333,0.181818,0.985262,1.0,0
0.636364,0.2,0.509872,0.22816,0.333333,0.329599,0.2,0.363636,1.0,1.0,1
1.0,0.8,0.296366,0.144517,1.0,0.302465,0.5,0.090909,0.370458,0.857143,1
0.727273,1.0,0.637051,0.445787,0.5,0.210771,1.0,0.0,0.637051,1.0,0
0.727273,0.6,0.591787,0.569548,0.833333,0.15325,1.0,0.0,0.986312,0.857143,1
0.909091,1.0,0.232514,0.02943,0.333333,1.0,0.25,0.272727,0.232514,1.0,0
0.666667,1.0,1.0,0.482065,0.5,0.306614,0.5,0.083333,1.0,1.0,0
0.583333,1.0,0.254075,0.179167,0.25,0.209606,0.5,0.083333,0.254075,1.0,0
1.0,1.0,0.284471,0.075906,0.75,0.553938,0.2,0.333333,0.284471,1.0,0
0.916667,0.8,0.112514,0.108333,1.0,0.153512,0.25,0.25,0.140642,1.0,0
0.916667,0.8,0.645055,0.065942,0.5,1.0,0.166667,0.416667,0.806318,1.0,0
0.833333,0.6,0.782449,0.856884,0.5,0.134968,0.166667,0.416667,1.0,1.0,1
0.833333,0.8,0.946194,1.0,0.5,0.139855,0.2,0.333333,1.0,1.0,1
0.416667,1.0,0.750337,0.179618,0.0,0.54273,1.0,0.0,0.750337,0.6,0
1.0,1.0,0.761981,0.388854,0.285714,0.254586,0.166667,0.416667,0.761981,1.0,0
0.833333,0.6,0.893737,0.673408,1.0,0.172428,1.0,0.0,1.0,0.4,1
0.583333,0.2,0.858929,0.525637,0.714286,0.212299,0.5,0.083333,1.0,0.4,1
0.416667,0.6,1.0,1.0,0.142857,0.12992,0.5,0.083333,1.0,0.6,1
1.0,0.6,0.09609,0.061146,0.285714,0.204167,0.125,0.583333,0.16015,1.0,1
1.0,0.25,0.138523,0.279602,1.0,0.128439,0.2,0.363636,0.554092,0.75,1
0.909091,1.0,0.702117,0.6465,1.0,0.281551,1.0,0.0,0.702117,0.75,1
0.454545,0.25,0.448075,0.44771,0.5,0.259459,0.5,0.090909,1.0,0.25,1
0.909091,1.0,0.34039,0.277442,0.666667,0.318069,0.333333,0.181818,0.34039,1.0,0
0.818182,0.25,1.0,1.0,0.833333,0.259248,0.25,0.272727,1.0,0.75,1
1.0,0.5,1.0,1.0,0.666667,0.218713,0.2,0.333333,1.0,0.8,1
0.5,0.25,0.537197,0.932963,0.111111,0.125934,0.2,0.333333,1.0,0.2,1
0.916667,1.0,0.336649,0.179356,0.666667,0.41052,0.5,0.083333,0.336649,0.8,0
1.0,0.25,0.325789,0.439734,1.0,0.162039,0.333333,0.166667,1.0,0.6,0
0.833333,0.75,0.735715,0.323418,0.666667,0.497529,0.5,0.083333,0.980953,0.8,1
0.75,1.0,0.841977,0.287458,0.444444,0.640618,0.5,0.083333,0.841977,0.8,1
1.0,0.8,1.0,1.0,0.571429,0.169805,0.2,0.333333,1.0,1.0,1
0.666667,0.2,0.098114,0.036719,1.0,0.453723,1.0,0.0,0.490568,0.8,1
0.666667,0.8,0.470669,0.13457,0.285714,0.593904,0.333333,0.166667,0.588337,1.0,0
0.416667,0.4,0.20796,0.034766,0.142857,1.0,0.333333,0.166667,0.519899,0.8,1
0.666667,1.0,0.562342,0.696094,0.285714,0.137177,0.5,0.083333,0.562342,1.0,1
1.0,0.8,0.114102,0.075,0.142857,0.258333,0.125,0.583333,0.142627,1.0,0
0.75,0.8,0.582086,0.854162,0.666667,0.127686,0.5,0.083333,0.727607,1.0,0
0.833333,0.8,1.0,0.823199,0.166667,0.22761,0.166667,0.416667,1.0,1.0,1
0.916667,0.8,0.68878,1.0,0.333333,0.129055,0.166667,0.416667,0.860975,1.0,1
0.75,0.4,0.990899,0.071124,1.0,1.0,0.5,0.083333,1.0,0.857143,0
1.0,0.8,0.577536,0.746018,0.166667,0.145053,0.125,0.583333,0.72192,1.0,0
0.833333,1.0,0.683391,0.585596,0.666667,0.218659,0.5,0.083333,0.683391,1.0,0
1.0,0.2,0.668782,0.331613,0.333333,0.377876,0.1,0.75,1.0,1.0,1
0.5,0.4,0.892468,0.516715,0.5,0.323621,0.5,0.083333,1.0,0.857143,1
0.583333,1.0,0.213546,0.271822,0.285714,0.149389,1.0,0.0,0.213546,0.833333,0
0.916667,0.8,1.0,1.0,0.571429,0.190157,0.25,0.25,1.0,1.0,1
1.0,1.0,0.734065,0.877609,0.0,0.159054,0.125,0.583333,0.734065,1.0,1
0.916667,0.6,0.699514,0.912713,0.857143,0.145738,0.333333,0.166667,1.0,1.0,1
0.666667,0.2,0.536984,0.379744,0.285714,0.268894,0.166667,0.416667,1.0,1.0,0
0.75,1.0,0.605713,0.290797,0.428571,0.396085,0.5,0.083333,0.605713,1.0,0
0.916667,0.6,0.46838,0.176233,1.0,0.505384,0.5,0.083333,0.780633,0.833333,0
1.0,0.4,0.305264,0.484559,0.2,0.201062,0.111111,0.727273,0.763161,1.0,0
0.909091,0.4,0.141113,0.258824,0.8,0.174006,0.2,0.363636,0.352782,1.0,0
0.545455,0.8,0.954959,0.988603,0.0,0.308293,0.333333,0.181818,1.0,1.0,1
0.636364,1.0,0.301809,0.163971,0.0,0.587444,0.333333,0.181818,0.301809,1.0,0
1.0,0.6,0.502016,1.0,1.0,0.160221,0.25,0.272727,0.836693,1.0,1
0.545455,0.4,0.104481,0.245956,0.4,0.135575,0.333333,0.181818,0.261203,1.0,0
0.818182,0.8,1.0,0.961765,0.8,0.331843,0.5,0.090909,1.0,1.0,1
0.583333,0.6,0.369698,0.355522,0.8,0.216145,1.0,0.0,0.616163,0.75,0
1.0,1.0,0.479,0.278263,1.0,0.357804,0.333333,0.166667,0.479,0.75,1
0.333333,0.6,1.0,0.178743,0.2,1.0,1.0,0.0,1.0,0.5,1
0.75,0.8,0.873688,0.407246,0.2,0.445927,0.2,0.333333,1.0,1.0,0
0.583333,0.6,0.701176,1.0,0.2,0.145744,0.25,0.25,1.0,1.0,1
1.0,1.0,1.0,1.0,0.166667,0.140452,0.25,0.333333,1.0,1.0,0
0.666667,0.8,0.93435,0.759865,0.0,0.172704,0.333333,0.222222,1.0,0.8,1
0.777778,1.0,0.718904,0.274638,0.166667,0.367653,0.5,0.111111,0.718904,1.0,0
1.0,0.4,0.598475,0.061273,1.0,1.0,0.5,0.111111,1.0,0.8,0
0.777778,0.4,0.653819,0.05354,0.0,1.0,0.166667,0.555556,1.0,1.0,1
1.0,0.8,0.692362,0.729923,0.5,0.133225,0.333333,0.222222,0.865452,1.0,1
0.666667,0.5,0.441863,0.404631,0.5,0.232923,0.2,0.333333,0.883726,1.0,1
0.666667,1.0,0.082302,0.060259,0.75,0.291322,0.5,0.083333,0.082302,1.0,0
1.0,0.5,0.83131,0.298556,0.0,0.593912,0.090909,0.833333,1.0,1.0,1
0.583333,0.25,0.800023,0.342131,1.0,0.498763,0.333333,0.166667,1.0,0.833333,1
0.916667,0.75,0.595611,1.0,0.75,0.127042,0.166667,0.416667,0.794147,1.0,1
0.333333,0.25,1.0,0.026394,0.5,1.0,0.5,0.083333,1.0,0.666667,1
0.666667,0.5,0.165305,0.240289,1.0,0.146736,0.333333,0.166667,0.330609,0.833333,1
0.666667,0.4,0.776673,1.0,0.25,0.155398,0.2,0.333333,1.0,0.75,1
0.916667,0.6,1.0,0.356534,0.875,0.561184,0.5,0.083333,1.0,1.0,1
0.75,0.8,0.511359,0.446023,0.5,0.22939,0.5,0.083333,0.639199,1.0,0
1.0,0.4,0.186511,0.252638,1.0,0.147711,0.333333,0.166667,0.466278,0.5,0
0.666667,1.0,0.916836,0.427557,0.25,0.429046,0.5,0.083333,0.916836,0.75,1
0.916667,1.0,0.975171,0.257058,0.857143,0.665398,0.5,0.083333,0.975171,0.714286,0
0.416667,0.25,1.0,0.020668,0.142857,1.0,0.25,0.25,1.0,0.428571,1
0.666667,0.25,0.205681,0.17494,0.714286,0.206224,0.333333,0.166667,0.822725,0.714286,0
0.25,0.75,0.887007,1.0,0.0,0.155582,1.0,0.0,1.0,0.285714,1
0.833333,1.0,0.915518,0.702713,0.571429,0.228519,0.333333,0.166667,0.915518,0.857143,1
1.0,1.0,0.803367,0.494372,0.142857,0.285032,0.125,0.583333,0.803367,1.0,1
0.916667,0.25,0.804734,0.36169,0.857143,0.390255,0.2,0.333333,1.0,0.714286,1
0.916667,0.5,0.305313,0.208526,1.0,0.256814,0.333333,0.166667,0.610626,0.714286,0
0.5,0.333333,0.707895,1.0,0.444444,0.181023,1.0,0.0,1.0,0.666667,1
0.8,1.0,0.345614,0.199192,0.444444,0.443694,0.5,0.1,0.345614,0.666667,1
1.0,0.333333,0.806316,0.690893,1.0,0.298442,1.0,0.0,1.0,0.333333,1
1.0,0.333333,1.0,0.139524,0.333333,1.0,0.142857,0.6,1.0,1.0,1
0.916667,1.0,0.283616,0.483092,0.75,0.161294,0.5,0.083333,0.283616,1.0,0
0.916667,0.5,0.167149,0.267406,0.25,0.171732,0.125,0.583333,0.334299,1.0,1
1.0,0.5,0.290339,0.631145,1.0,0.126385,0.333333,0.166667,0.580679,0.666667,1
0.833333,0.75,0.690732,0.847116,0.0,0.224019,0.125,0.583333,0.920976,1.0,1
0.666667,1.0,0.33254,0.143791,0.0,0.635375,0.2,0.333333,0.33254,0.833333,0
0.583333,1.0,1.0,0.579426,0.375,0.474154,1.0,0.0,1.0,0.833333,1
0.75,0.25,0.826645,1.0,0.125,0.22711,0.125,0.583333,1.0,1.0,1
0.916667,0.6,0.998555,0.591923,1.0,0.583886,0.25,0.25,1.0,1.0,1
1.0,0.6,1.0,0.559231,1.0,0.618913,0.2,0.333333,1.0,1.0,1
1.0,0.6,0.46094,1.0,0.2,0.159538,0.111111,0.666667,0.768234,1.0,1
1.0,0.8,0.543505,0.784231,1.0,0.239872,0.25,0.25,0.679381,1.0,0
0.916667,1.0,0.107234,0.111154,1.0,0.33391,0.5,0.083333,0.107234,1.0,0
0.75,0.4,0.121626,0.043735,0.875,0.525676,1.0,0.0,0.304065,1.0,0
0.666667,0.2,0.17457,0.17632,0.75,0.187151,0.5,0.083333,0.87285,0.857143,1
0.75,1.0,0.280146,0.125493,0.0,0.421978,0.2,0.333333,0.280146,1.0,0
0.916667,0.6,0.700365,0.890071,0.875,0.148738,0.5,0.083333,1.0,1.0,0
1.0,0.4,0.76248,0.95922,1.0,0.150257,0.333333,0.166667,1.0,0.857143,1
0.75,0.6,1.0,0.952325,0.5,0.19849,0.333333,0.166667,1.0,1.0,1
1.0,0.4,0.857322,0.354019,0.5,0.457763,0.142857,0.5,1.0,1.0,1
0.916667,0.8,0.721417,1.0,0.125,0.136367,0.142857,0.5,0.901772,1.0,1
0.916667,0.6,0.355763,0.069847,1.0,0.985846,0.5,0.083333,0.592938,0.666667,1
0.916667,0.4,0.381523,0.02407,0.0,1.0,0.1,0.75,0.953809,1.0,1
0.25,0.2,0.395514,0.596175,0.285714,0.128407,1.0,0.0,1.0,0.5,1
0.666667,1.0,1.0,0.497099,0.285714,0.389364,0.5,0.083333,1.0,1.0,1
0.833333,0.2,0.778814,0.70879,0.857143,0.212674,0.25,0.25,1.0,0.833333,1
0.583333,0.4,0.116256,0.056738,0.428571,0.396591,0.333333,0.166667,0.29064,0.666667,0
1.0,0.2,0.997113,1.0,0.0,0.192994,0.083333,0.916667,1.0,1.0,1
0.454545,0.666667,0.15132,0.064508,0.5,0.52809,0.5,0.090909,0.22698,1.0,0
0.636364,0.333333,0.365636,0.480551,1.0,0.171292,0.333333,0.181818,1.0,1.0,1
1.0,1.0,0.167418,0.185552,0.25,0.203125,0.125,0.636364,0.167418,1.0,1
0.727273,0.666667,0.680725,0.18217,0.75,0.841247,0.25,0.272727,1.0,1.0,1
0.727273,1.0,1.0,1.0,0.75,0.225127,0.333333,0.181818,1.0,1.0,1
1.0,0.25,0.895563,1.0,1.0,0.157138,1.0,0.0,1.0,0.333333,1
1.0,1.0,1.0,0.17696,0.222222,0.991536,0.2,0.4,1.0,1.0,1
1.0,0.25,0.18337,0.16753,0.777778,0.192053,0.333333,0.2,0.733481,0.5,1
0.8,0.25,0.457056,0.525888,0.666667,0.152496,0.5,0.1,1.0,0.5,1
0.7,1.0,0.192855,0.059911,0.0,0.564815,0.25,0.3,0.192855,0.666667,0
0.6,0.5,0.479292,0.374075,0.333333,0.224815,0.5,0.1,0.958584,0.5,0
0.5,0.75,0.454526,0.109837,0.111111,0.726094,0.5,0.1,0.606035,0.5,1
1.0,0.75,1.0,1.0,0.8,0.15027,0.166667,0.416667,1.0,1.0,1
0.916667,1.0,0.2475,0.235736,1.0,0.157769,0.333333,0.166667,0.2475,1.0,0
0.583333,0.5,0.162812,0.153322,1.0,0.159571,1.0,0.0,0.325625,1.0,0
0.916667,1.0,0.531719,0.291618,0.8,0.273994,0.25,0.25,0.531719,1.0,1
0.636364,0.8,0.182249,0.033139,0.222222,1.0,0.5,0.090909,0.227811,0.8,0
0.727273,1.0,0.702327,0.452275,0.222222,0.351961,0.5,0.090909,0.702327,0.8,1
1.0,0.2,0.31806,0.153326,1.0,0.470167,0.5,0.090909,1.0,0.2,1
1.0,0.6,1.0,1.0,0.111111,0.226651,0.125,0.636364,1.0,1.0,1
0.727273,0.2,0.120058,0.209335,0.0,0.129989,0.125,0.636364,0.600288,0.8,1
0.545455,1.0,0.073105,0.127421,0.111111,0.130037,1.0,0.0,0.073105,0.8,0
1.0,0.6,0.200815,0.059897,0.166667,0.483879,0.111111,0.666667,0.334692,1.0,1
0.666667,1.0,1.0,1.0,0.5,0.144327,1.0,0.0,1.0,0.666667,1
0.25,0.4,0.963098,0.641521,0.0,0.216675,0.5,0.083333,1.0,0.333333,1
0.916667,0.2,0.373406,0.396198,1.0,0.136024,0.2,0.333333,1.0,0.666667,1
0.5,0.4,0.626352,0.792735,0.666667,0.277089,1.0,0.0,1.0,0.833333,1
1.0,1.0,0.472049,0.184829,0.0,0.895665,0.125,0.583333,0.472049,1.0,0
1.0,0.8,1.0,0.612179,0.5,0.572862,0.166667,0.416667,1.0,1.0,1
0.5,0.6,0.363442,0.634615,0.333333,0.200842,0.5,0.083333,0.605737,0.833333,1
0.833333,0.2,0.964966,0.852564,1.0,0.39693,0.25,0.25,1.0,0.666667,1
0.833333,0.8,0.429551,0.92735,0.333333,0.162442,0.2,0.333333,0.536938,1.0,0
1.0,0.8,0.757959,1.0,0.5,0.265812,0.166667,0.416667,0.947449,1.0,0
0.833333,0.75,0.980503,1.0,1.0,0.127942,0.5,0.083333,1.0,1.0,1
1.0,0.25,1.0,0.122169,0.666667,1.0,0.125,0.583333,1.0,1.0,1
0.916667,1.0,0.789395,0.209952,0.166667,0.490613,0.142857,0.5,0.789395,1.0,1
0.833333,0.5,0.217675,0.041795,0.666667,0.679599,0.2,0.333333,0.435351,1.0,1
0.909091,1.0,0.117899,0.066476,0.75,0.518817,0.5,0.090909,0.117899,1.0,1
0.636364,0.333333,0.467807,1.0,0.125,0.136848,0.166667,0.454545,1.0,0.666667,1
1.0,0.333333,1.0,0.778413,0.625,0.375803,0.166667,0.454545,1.0,1.0,1
1.0,0.666667,0.30226,0.634024,1.0,0.139459,0.5,0.090909,0.45339,0.666667,1
0.833333,0.4,0.522602,0.562117,0.8,0.143394,0.2,0.333333,1.0,1.0,0
1.0,0.8,0.945832,0.48489,1.0,0.300855,0.25,0.25,1.0,1.0,1
0.916667,0.4,0.213344,0.064784,0.8,0.507927,0.166667,0.416667,0.533359,1.0,0
0.833333,1.0,1.0,0.556389,0.0,0.27721,0.166667,0.416667,1.0,1.0,1
1.0,1.0,0.071072,0.082757,0.2,0.132458,0.142857,0.5,0.071072,1.0,0
0.916667,0.8,0.26303,0.096386,0.8,0.420902,0.25,0.25,0.328787,1.0,0
0.916667,1.0,0.210526,0.13016,1.0,0.249469,0.5,0.083333,0.210526,1.0,0
0.75,0.6,0.862851,1.0,0.6,0.133083,0.25,0.25,1.0,1.0,1
0.545455,0.4,1.0,0.219732,0.5,1.0,0.25,0.272727,1.0,1.0,1
0.636364,0.6,0.198499,0.18882,0.5,0.252524,0.25,0.272727,0.330831,1.0,1
1.0,1.0,0.343914,0.283359,1.0,0.291545,0.2,0.363636,0.343914,1.0,1
0.363636,0.2,0.774155,1.0,1.0,0.185961,0.5,0.090909,1.0,1.0,1
0.916667,0.2,0.590525,0.071954,0.0,1.0,0.090909,0.833333,1.0,1.0,1
0.916667,0.2,1.0,1.0,1.0,0.126564,0.5,0.083333,1.0,0.857143,1
0.916667,0.8,0.959755,0.398453,0.555556,0.304854,0.333333,0.166667,1.0,1.0,1
0.916667,0.2,0.454916,0.14481,0.111111,0.397596,0.1,0.75,1.0,1.0,1
0.833333,0.2,0.901783,0.469117,0.444444,0.243293,0.166667,0.416667,1.0,1.0,1
0.75,0.2,0.669995,0.51412,0.555556,0.164936,0.25,0.25,1.0,0.857143,1
1.0,0.8,0.68701,0.239458,0.333333,0.363113,0.166667,0.416667,0.858762,1.0,0
0.833333,1.0,0.67244,0.297357,0.555556,0.28621,1.0,0.0,0.67244,1.0,0
1.0,0.8,0.53931,0.37037,0.857143,0.296212,0.333333,0.166667,0.674138,0.5,1
0.5,0.8,0.223172,0.077441,0.285714,0.586232,1.0,0.0,0.278966,0.5,0
0.916667,0.2,0.59669,0.452301,1.0,0.268362,0.25,0.25,1.0,0.5,1
0.333333,0.4,0.377379,0.065657,0.285714,1.0,1.0,0.0,0.943448,0.5,0
0.75,1.0,1.0,1.0,0.0,0.203423,0.2,0.333333,1.0,1.0,1
0.833333,1.0,0.19622,0.3512,0.285714,0.155167,0.2,0.333333,0.19622,1.0,0
0.583333,1.0,0.308303,0.519821,0.428571,0.164715,1.0,0.0,0.308303,0.666667,0
1.0,1.0,0.46542,1.0,0.142857,0.129257,0.125,0.583333,0.46542,1.0,1
0.916667,0.75,0.799256,0.485204,1.0,0.45748,0.5,0.083333,1.0,0.833333,1
0.666667,0.25,0.156815,0.175321,0.285714,0.248408,0.166667,0.416667,0.627262,1.0,0
0.666667,0.25,0.521411,0.810441,1.0,0.178677,1.0,0.0,1.0,0.833333,1
0.666667,0.75,1.0,0.885818,0.428571,0.31352,0.333333,0.166667,1.0,1.0,1
1.0,0.2,0.946478,0.709726,1.0,0.19199,0.333333,0.166667,1.0,0.75,1
0.75,0.2,1.0,0.427573,0.222222,0.336705,0.142857,0.5,1.0,0.75,1
0.833333,0.2,0.112816,0.113692,0.111111,0.142857,0.111111,0.666667,0.564082,1.0,1
0.833333,1.0,0.902794,0.589802,0.0,0.220365,0.166667,0.416667,0.902794,1.0,1
0.916667,1.0,0.91119,1.0,0.222222,0.13118,0.2,0.333333,0.91119,1.0,1
0.833333,0.75,0.530432,0.108571,0.428571,0.620413,0.2,0.333333,0.707243,1.0,1
0.916667,0.75,1.0,1.0,1.0,0.126988,0.5,0.083333,1.0,0.8,1
1.0,0.25,0.968077,0.14434,0.0,0.851701,0.083333,0.916667,1.0,1.0,1
0.416667,1.0,0.078869,0.073362,0.142857,0.13652,1.0,0.0,0.078869,0.4,0
1.0,1.0,0.886778,0.239024,0.857143,0.471127,0.333333,0.166667,0.886778,0.8,0
0.833333,0.75,0.135756,0.123439,0.857143,0.139659,0.5,0.083333,0.181008,0.8,1
0.916667,1.0,0.575958,0.673012,0.833333,0.37629,0.5,0.083333,0.575958,0.833333,0
0.25,0.4,0.649943,0.149496,0.0,1.0,0.5,0.083333,1.0,0.333333,1
0.833333,1.0,0.386094,1.0,0.833333,0.169765,1.0,0.0,0.386094,0.833333,0
0.916667,0.6,0.267159,0.270437,1.0,0.434369,0.333333,0.166667,0.445265,0.833333,0
0.833333,0.4,1.0,0.671333,0.0,0.654962,0.111111,0.666667,1.0,1.0,1
0.75,0.6,0.337196,0.279395,1.0,0.530661,1.0,0.0,0.561993,0.833333,1
1.0,0.8,0.646632,0.229003,0.333333,1.0,0.142857,0.5,0.80829,1.0,1
0.833333,0.25,0.576128,1.0,0.833333,0.15378,0.2,0.333333,1.0,1.0,1
0.5,0.25,0.272073,0.073476,0.5,0.988382,0.333333,0.166667,1.0,0.8,1
0.916667,1.0,0.865334,0.841463,0.666667,0.274493,0.25,0.25,0.865334,1.0,1
0.666667,0.5,0.686351,0.116159,0.666667,1.0,0.333333,0.166667,1.0,1.0,1
1.0,1.0,0.374986,0.36372,1.0,0.275189,0.333333,0.166667,0.374986,0.8,0
0.666667,0.75,1.0,0.169512,0.0,1.0,0.166667,0.416667,1.0,1.0,1
0.916667,0.5,0.581511,0.134796,1.0,0.597674,0.333333,0.166667,1.0,0.8,1
0.75,0.5,0.869518,0.230333,0.714286,0.523007,0.333333,0.166667,1.0,1.0,1
0.583333,0.25,0.686241,0.320943,0.0,0.296233,0.142857,0.5,1.0,0.6,1
